date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:15:01	97163/97163	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:21:58%20GMT	http://webmarce.com/html/education/script/jquery.js	E:/second_site/second_site/webmarce.com/html/education/script/jquery.js	(from http://webmarce.com/html/education/index.html)
11:15:02	38238/38238	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:22:01%20GMT	http://webmarce.com/html/education/script/modernizr.js	E:/second_site/second_site/webmarce.com/html/education/script/modernizr.js	(from http://webmarce.com/html/education/index.html)
11:15:02	36868/36868	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:21:26%20GMT	http://webmarce.com/html/education/script/bootstrap.min.js	E:/second_site/second_site/webmarce.com/html/education/script/bootstrap.min.js	(from http://webmarce.com/html/education/index.html)
11:15:03	21506/21506	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:22:00%20GMT	http://webmarce.com/html/education/script/jquery.prettyphoto.js	E:/second_site/second_site/webmarce.com/html/education/script/jquery.prettyphoto.js	(from http://webmarce.com/html/education/index.html)
11:15:03	17161/17161	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:21:57%20GMT	http://webmarce.com/html/education/script/jquery.countdown.min.js	E:/second_site/second_site/webmarce.com/html/education/script/jquery.countdown.min.js	(from http://webmarce.com/html/education/index.html)
11:15:05	1778/1778	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:21:25%20GMT	http://webmarce.com/html/education/script/fitvideo.js	E:/second_site/second_site/webmarce.com/html/education/script/fitvideo.js	(from http://webmarce.com/html/education/index.html)
11:15:06	4228/4228	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:22:02%20GMT	http://webmarce.com/html/education/script/skills.js	E:/second_site/second_site/webmarce.com/html/education/script/skills.js	(from http://webmarce.com/html/education/index.html)
11:15:06	40461/40461	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:22:04%20GMT	http://webmarce.com/html/education/script/slick.slider.min.js	E:/second_site/second_site/webmarce.com/html/education/script/slick.slider.min.js	(from http://webmarce.com/html/education/index.html)
11:15:07	9360/9360	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:22:03%20GMT	http://webmarce.com/html/education/script/waypoints-min.js	E:/second_site/second_site/webmarce.com/html/education/script/waypoints-min.js	(from http://webmarce.com/html/education/index.html)
11:15:08	80969/80969	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:13:59%20GMT	http://webmarce.com/html/education/build/mediaelement-and-player.min.js	E:/second_site/second_site/webmarce.com/html/education/build/mediaelement-and-player.min.js	(from http://webmarce.com/html/education/index.html)
11:15:09	73056/73056	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:21:57%20GMT	http://webmarce.com/html/education/script/isotope.min.js	E:/second_site/second_site/webmarce.com/html/education/script/isotope.min.js	(from http://webmarce.com/html/education/index.html)
11:15:10	30779/30779	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Oct%202017%2011:30:34%20GMT	http://webmarce.com/html/education/script/functions.js	E:/second_site/second_site/webmarce.com/html/education/script/functions.js	(from http://webmarce.com/html/education/index.html)
11:15:10	61140/61140	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202016%2011:22:00%20GMT	http://webmarce.com/html/education/script/jquery.nicescroll.min.js	E:/second_site/second_site/webmarce.com/html/education/script/jquery.nicescroll.min.js	(from http://webmarce.com/html/education/index.html)
11:15:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:15:09%20GMT	http://webmarce.com/html/education/fonts/glyphicons-halflings-regular.eot	E:/second_site/second_site/webmarce.com/html/education/fonts/glyphicons-halflings-regular.6b.delayed	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:15:10%20GMT	http://webmarce.com/html/education/fonts/glyphicons-halflings-regular.eot?	E:/second_site/second_site/webmarce.com/html/education/fonts/glyphicons-halflings-regular.6cd41d.delayed	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:15:11%20GMT	http://webmarce.com/html/education/fonts/glyphicons-halflings-regular.woff2	E:/second_site/second_site/webmarce.com/html/education/fonts/glyphicons-halflings-regular.6d.delayed	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:15:11%20GMT	http://webmarce.com/html/education/fonts/glyphicons-halflings-regular.woff	E:/second_site/second_site/webmarce.com/html/education/fonts/glyphicons-halflings-regular.6e.delayed	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:15:12%20GMT	http://webmarce.com/html/education/fonts/glyphicons-halflings-regular.ttf	E:/second_site/second_site/webmarce.com/html/education/fonts/glyphicons-halflings-regular.6f.delayed	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:15:13%20GMT	http://webmarce.com/html/education/fonts/glyphicons-halflings-regular.svg	E:/second_site/second_site/webmarce.com/html/education/fonts/glyphicons-halflings-regular.70.delayed	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:25	66579/66579	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:10%20GMT	http://webmarce.com/html/education/images/contact-bg.png	E:/second_site/second_site/webmarce.com/html/education/images/contact-bg.png	(from http://webmarce.com/html/education/css/bootstrap.css)
11:15:43	172003/172003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:32:00%20GMT	http://webmarce.com/html/education/extra-images/conservatory-bg.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/conservatory-bg.jpg	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:02	222695/222695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:28:39%20GMT	http://webmarce.com/html/education/extra-images/our-history-2.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/our-history-2.jpg	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:02	286741/286741	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:32:02%20GMT	http://webmarce.com/html/education/extra-images/conservatory-bg-1.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/conservatory-bg-1.jpg	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:06	377864/377864	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2017:28:39%20GMT	http://webmarce.com/html/education/extra-images/our-history-1.png	E:/second_site/second_site/webmarce.com/html/education/extra-images/our-history-1.png	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:15	205059/205059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:29:20%20GMT	http://webmarce.com/html/education/extra-images/parallex-1.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/parallex-1.jpg	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:19	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Aug%202016%2011:16:12%20GMT	http://webmarce.com/html/education/fonts/fontawesome-webfont.eot?v=4.6.3	E:/second_site/second_site/webmarce.com/html/education/fonts/fontawesome-webfont5b62.eot	(from http://webmarce.com/html/education/css/font-awesome.css)
11:16:28	166599/166599	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:28:42%20GMT	http://webmarce.com/html/education/extra-images/our-history-3.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/our-history-3.jpg	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:28	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Aug%202016%2011:16:12%20GMT	http://webmarce.com/html/education/fonts/fontawesome-webfont.eot?	E:/second_site/second_site/webmarce.com/html/education/fonts/fontawesome-webfontd41d.eot	(from http://webmarce.com/html/education/css/font-awesome.css)
11:16:30	71896/71896	---M--	200	added ('OK')	font/woff2	date:Mon,%2001%20Aug%202016%2011:20:57%20GMT	http://webmarce.com/html/education/fonts/fontawesome-webfont.woff2?v=4.6.3	E:/second_site/second_site/webmarce.com/html/education/fonts/fontawesome-webfont5b62.woff2	(from http://webmarce.com/html/education/css/font-awesome.css)
11:16:37	391622/391622	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Aug%202016%2011:18:49%20GMT	http://webmarce.com/html/education/fonts/fontawesome-webfont.svg?v=4.6.3	E:/second_site/second_site/webmarce.com/html/education/fonts/fontawesome-webfont5b62.svg	(from http://webmarce.com/html/education/css/font-awesome.css)
11:16:42	25524/25524	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Aug%202016%2011:21:00%20GMT	http://webmarce.com/html/education/fonts/icon.eot?wgt5fg	E:/second_site/second_site/webmarce.com/html/education/fonts/icon749c.eot	(from http://webmarce.com/html/education/css/flaticon.css)
11:16:47	25372/25372	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Aug%202016%2011:21:01%20GMT	http://webmarce.com/html/education/fonts/icon.ttf?wgt5fg	E:/second_site/second_site/webmarce.com/html/education/fonts/icon749c.ttf	(from http://webmarce.com/html/education/css/flaticon.css)
11:16:47	90412/90412	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Aug%202016%2011:20:56%20GMT	http://webmarce.com/html/education/fonts/fontawesome-webfont.woff?v=4.6.3	E:/second_site/second_site/webmarce.com/html/education/fonts/fontawesome-webfont5b62.woff	(from http://webmarce.com/html/education/css/font-awesome.css)
11:16:51	102533/102533	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Aug%202016%2011:21:01%20GMT	http://webmarce.com/html/education/fonts/icon.svg?wgt5fg	E:/second_site/second_site/webmarce.com/html/education/fonts/icon749c.svg	(from http://webmarce.com/html/education/css/flaticon.css)
11:16:53	6682/6682	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:34%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/sprite.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/sprite.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:54	1097/1097	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:37%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/sprite_x.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/sprite_x.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:54	25448/25448	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Aug%202016%2011:21:02%20GMT	http://webmarce.com/html/education/fonts/icon.woff?wgt5fg	E:/second_site/second_site/webmarce.com/html/education/fonts/icon749c.woff	(from http://webmarce.com/html/education/css/flaticon.css)
11:16:55	1162/1162	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:37%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/sprite_y.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/sprite_y.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:55	1358/1358	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:34%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/sprite_next.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/sprite_next.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:56	303368/303368	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:32:03%20GMT	http://webmarce.com/html/education/extra-images/conservatory-bg-2.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/conservatory-bg-2.jpg	(from http://webmarce.com/html/education/css/bootstrap.css)
11:16:56	1376/1376	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:36%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/sprite_prev.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/sprite_prev.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:56	152796/152796	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Aug%202016%2011:20:55%20GMT	http://webmarce.com/html/education/fonts/fontawesome-webfont.ttf?v=4.6.3	E:/second_site/second_site/webmarce.com/html/education/fonts/fontawesome-webfont5b62.ttf	(from http://webmarce.com/html/education/css/font-awesome.css)
11:16:57	1537/1537	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:33%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/default_thumb.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/default_thumb.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:57	6331/6331	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:21:34%20GMT	http://webmarce.com/html/education/images/prettyPhoto/default/loader.gif	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/default/loader.gif	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:58	4099/4099	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:46%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_rounded/sprite.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_rounded/sprite.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:58	1411/1411	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:44%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_rounded/btnNext.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_rounded/btnNext.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:16:59	1442/1442	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:44%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_rounded/btnPrevious.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:00	4076/4076	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:25%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_rounded/sprite.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_rounded/sprite.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:00	130/130	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:21%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_rounded/contentPattern.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:01	1411/1411	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:19%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_rounded/btnNext.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_rounded/btnNext.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:02	1442/1442	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:21%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_rounded/btnPrevious.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:02	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:21:22%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_rounded/loader.gif	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_rounded/loader.gif	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:03	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:21:29%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_square/loader.gif	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_square/loader.gif	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:06	3507/3507	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:29%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_square/sprite.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_square/sprite.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:06	1411/1411	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:25%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_square/btnNext.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_square/btnNext.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:07	1442/1442	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:27%20GMT	http://webmarce.com/html/education/images/prettyPhoto/dark_square/btnPrevious.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/dark_square/btnPrevious.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:08	3507/3507	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:50%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_square/sprite.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_square/sprite.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:08	1411/1411	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:47%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_square/btnNext.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_square/btnNext.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:09	1442/1442	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:48%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_square/btnPrevious.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_square/btnPrevious.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:10	4227/4227	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:43%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/sprite.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/sprite.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:10	142/142	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:41%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternTop.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternTop.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:11	137/137	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:40%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternLeft.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:11	136/136	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:40%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternRight.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternRight.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:12	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:21:43%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/loader.gif	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/loader.gif	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:13	845/845	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:37%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/btnNext.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/btnNext.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:13	828/828	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:38%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/btnPrevious.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/btnPrevious.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:14	142/142	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:39%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternBottom.png	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:15	227/227	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:21:41%20GMT	http://webmarce.com/html/education/images/prettyPhoto/facebook/default_thumbnail.gif	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:15	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:21:46%20GMT	http://webmarce.com/html/education/images/prettyPhoto/light_rounded/loader.gif	E:/second_site/second_site/webmarce.com/html/education/images/prettyPhoto/light_rounded/loader.gif	(from http://webmarce.com/html/education/css/prettyphoto.css)
11:17:16	20413/20413	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:13:22%20GMT	http://webmarce.com/html/education/build/bigplay.png	E:/second_site/second_site/webmarce.com/html/education/build/bigplay.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:18	31715/31715	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:13:24%20GMT	http://webmarce.com/html/education/build/bigplay1.png	E:/second_site/second_site/webmarce.com/html/education/build/bigplay1.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:19	166/166	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:13:20%20GMT	http://webmarce.com/html/education/build/background.png	E:/second_site/second_site/webmarce.com/html/education/build/background.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:20	28862/28862	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:14:07%20GMT	http://webmarce.com/html/education/build/muteicon.png	E:/second_site/second_site/webmarce.com/html/education/build/muteicon.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:20	6224/6224	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Aug%202016%2011:13:47%20GMT	http://webmarce.com/html/education/build/loading.gif	E:/second_site/second_site/webmarce.com/html/education/build/loading.gif	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:20	10344/10344	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Aug%202016%2011:13:28%20GMT	http://webmarce.com/html/education/build/controls.svg	E:/second_site/second_site/webmarce.com/html/education/build/controls.svg	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:21	28641/28641	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:14:36%20GMT	http://webmarce.com/html/education/build/unmuteicon.png	E:/second_site/second_site/webmarce.com/html/education/build/unmuteicon.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:21	1892/1892	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:13:27%20GMT	http://webmarce.com/html/education/build/controls.png	E:/second_site/second_site/webmarce.com/html/education/build/controls.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:21	1563/1563	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:13:46%20GMT	http://webmarce.com/html/education/build/jumpforward.png	E:/second_site/second_site/webmarce.com/html/education/build/jumpforward.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:22	4245/4245	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:14:33%20GMT	http://webmarce.com/html/education/build/skipback.png	E:/second_site/second_site/webmarce.com/html/education/build/skipback.png	(from http://webmarce.com/html/education/build/mediaelementplayer.css)
11:17:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202019%2006:17:22%20GMT	http://webmarce.com/html/education/blur.svg	E:/second_site/second_site/webmarce.com/html/education/blur.ad.delayed	(from http://webmarce.com/html/education/style.css)
11:17:25	17722/17722	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:53%20GMT	http://webmarce.com/html/education/images/title-line.png	E:/second_site/second_site/webmarce.com/html/education/images/title-line.png	(from http://webmarce.com/html/education/style.css)
11:17:28	19979/19979	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:10%20GMT	http://webmarce.com/html/education/images/event-label-1.png	E:/second_site/second_site/webmarce.com/html/education/images/event-label-1.png	(from http://webmarce.com/html/education/style.css)
11:17:29	31728/31728	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:17%20GMT	http://webmarce.com/html/education/images/see-bg.png	E:/second_site/second_site/webmarce.com/html/education/images/see-bg.png	(from http://webmarce.com/html/education/style.css)
11:17:29	20806/20806	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:11%20GMT	http://webmarce.com/html/education/images/featured-label.png	E:/second_site/second_site/webmarce.com/html/education/images/featured-label.png	(from http://webmarce.com/html/education/style.css)
11:17:33	22010/22010	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:10%20GMT	http://webmarce.com/html/education/images/contact-service-bg.png	E:/second_site/second_site/webmarce.com/html/education/images/contact-service-bg.png	(from http://webmarce.com/html/education/style.css)
11:17:33	31491/31491	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:07%20GMT	http://webmarce.com/html/education/images/bg.png	E:/second_site/second_site/webmarce.com/html/education/images/bg.png	(from http://webmarce.com/html/education/style.css)
11:17:34	29283/29283	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:52%20GMT	http://webmarce.com/html/education/images/testimonial-qoutes.png	E:/second_site/second_site/webmarce.com/html/education/images/testimonial-qoutes.png	(from http://webmarce.com/html/education/style.css)
11:17:34	132722/132722	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:28:11%20GMT	http://webmarce.com/html/education/extra-images/mini-header.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/mini-header.jpg	(from http://webmarce.com/html/education/style.css)
11:17:36	31362/31362	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Aug%202016%2011:21:06%20GMT	http://webmarce.com/html/education/images/apply-today-1.png	E:/second_site/second_site/webmarce.com/html/education/images/apply-today-1.png	(from http://webmarce.com/html/education/style.css)
11:17:37	15023/15023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2017:27:41%20GMT	http://webmarce.com/html/education/extra-images/gotquestion-1.jpg	E:/second_site/second_site/webmarce.com/html/education/extra-images/gotquestion-1.jpg	(from http://webmarce.com/html/education/style.css)
